id,flight_type,city,status,gate,claim,scheduled_time,actual_time,flight_codes,route_airport_code,delay_min,primary_flight_code,airline_code,flight_number,airline,status_clean,flight_date,hour,day_of_week,month,is_cancelled,is_delayed,is_ontime,is_early,otp_15_flag
,departure,San Francisco,Departed,12,,2026-03-22 09:12:00,2026-03-22 09:07:00,AS3440,SFO,-5.0,AS3440,AS,3440,Alaska,On Time,2026-03-22,9,Sunday,3,0,0,1,0,1.0
,departure,Provo,Departed,4,,2026-03-22 09:20:00,2026-03-22 09:27:00,MX616,PVU,7.0,MX616,MX,616,Breeze,On Time,2026-03-22,9,Sunday,3,0,0,1,0,1.0
710836.0,departure,Sacramento,Departed,17,,2026-03-22 09:20:00,2026-03-22 09:14:00,WN2566,SMF,-6.0,WN2566,WN,2566,Southwest,On Time,2026-03-22,9,Sunday,3,0,0,1,0,1.0
,departure,Dallas-Ft. Worth,Departed,7,,2026-03-22 09:23:00,2026-03-22 09:21:00,AA1686,DFW,-2.0,AA1686,AA,1686,American,On Time,2026-03-22,9,Sunday,3,0,0,1,0,1.0
,departure,Salt Lake City,Departed,,,2026-03-22 09:40:00,2026-03-22 09:58:00,F91366,SLC,18.0,F91366,F,91366,Other,Delayed,2026-03-22,9,Sunday,3,0,1,0,0,0.0
710842.0,departure,Oakland,Departed,18,,2026-03-22 09:45:00,2026-03-22 09:43:00,WN404,OAK,-2.0,WN404,WN,404,Southwest,On Time,2026-03-22,9,Sunday,3,0,0,1,0,1.0
,departure,Phoenix,Departed,6,,2026-03-22 09:45:00,2026-03-22 10:00:00,AA543,PHX,15.0,AA543,AA,543,American,On Time,2026-03-22,9,Sunday,3,0,0,1,0,1.0
,departure,Eugene Airport,Departed,16,,2026-03-22 09:49:00,2026-03-22 09:35:00,G41602,EUG,-14.0,G41602,G,41602,Other,On Time,2026-03-22,9,Sunday,3,0,0,1,0,1.0
,departure,Boise,Departed,11,,2026-03-22 09:59:00,2026-03-22 09:54:00,AS485,BOI,-5.0,AS485,AS,485,Alaska,On Time,2026-03-22,9,Sunday,3,0,0,1,0,1.0
,departure,Salt Lake City,Departed,2,,2026-03-22 09:59:00,2026-03-22 09:49:00,DL1198,SLC,-10.0,DL1198,DL,1198,Delta,On Time,2026-03-22,9,Sunday,3,0,0,1,0,1.0
,departure,San Francisco,Departed,8,,2026-03-22 10:05:00,2026-03-22 09:53:00,"UA5309, AC4589",SFO,-12.0,UA5309,UA,5309,United,On Time,2026-03-22,10,Sunday,3,0,0,1,0,1.0
710852.0,departure,Las Vegas,Departed,19,,2026-03-22 10:15:00,2026-03-22 11:10:00,WN2206,LAS,55.0,WN2206,WN,2206,Southwest,Delayed,2026-03-22,10,Sunday,3,0,1,0,0,0.0
710855.0,departure,Phoenix,Departed,17,,2026-03-22 10:25:00,2026-03-22 10:28:00,WN574,PHX,3.0,WN574,WN,574,Southwest,On Time,2026-03-22,10,Sunday,3,0,0,1,0,1.0
,departure,Seattle-Tacoma,Departed,13,,2026-03-22 10:26:00,2026-03-22 10:20:00,AS1378,SEA,-6.0,AS1378,AS,1378,Alaska,On Time,2026-03-22,10,Sunday,3,0,0,1,0,1.0
,departure,Spokane,Departed,12,,2026-03-22 10:27:00,2026-03-22 10:20:00,AS2338,GEG,-7.0,AS2338,AS,2338,Alaska,On Time,2026-03-22,10,Sunday,3,0,0,1,0,1.0
,departure,Las Vegas,Departed,,,2026-03-22 10:48:00,2026-03-22 10:48:00,NK1623,LAS,0.0,NK1623,NK,1623,Spirit,On Time,2026-03-22,10,Sunday,3,0,0,1,0,1.0
,departure,Chicago/O'Hare,Departed,9,,2026-03-22 10:52:00,2026-03-22 10:44:00,"UA2426, AC4307",ORD,-8.0,UA2426,UA,2426,United,On Time,2026-03-22,10,Sunday,3,0,0,1,0,1.0
,departure,Dallas-Ft. Worth,Departed,5,,2026-03-22 10:55:00,2026-03-22 10:53:00,AA3197,DFW,-2.0,AA3197,AA,3197,American,On Time,2026-03-22,10,Sunday,3,0,0,1,0,1.0
,departure,Seattle-Tacoma,Departed,4,,2026-03-22 11:05:00,2026-03-22 11:02:00,DL2101,SEA,-3.0,DL2101,DL,2101,Delta,On Time,2026-03-22,11,Sunday,3,0,0,1,0,1.0
,departure,Portland,Departed,11,,2026-03-22 11:09:00,2026-03-22 11:04:00,AS1405,PDX,-5.0,AS1405,AS,1405,Alaska,On Time,2026-03-22,11,Sunday,3,0,0,1,0,1.0
,departure,Denver,Departed,10,,2026-03-22 11:15:00,2026-03-22 11:07:00,"UA421, AC5027",DEN,-8.0,UA421,UA,421,United,On Time,2026-03-22,11,Sunday,3,0,0,1,0,1.0
,departure,Denver,Departed,15,,2026-03-22 11:32:00,2026-03-22 11:20:00,F94372,DEN,-12.0,F94372,F,94372,Other,On Time,2026-03-22,11,Sunday,3,0,0,1,0,1.0
,departure,Chicago/O'Hare,Departed,6,,2026-03-22 11:41:00,2026-03-22 11:37:00,AA2285,ORD,-4.0,AA2285,AA,2285,American,On Time,2026-03-22,11,Sunday,3,0,0,1,0,1.0
,departure,Santa Rosa,Departed,12,,2026-03-22 11:45:00,2026-03-22 11:36:00,AS3467,STS,-9.0,AS3467,AS,3467,Alaska,On Time,2026-03-22,11,Sunday,3,0,0,1,0,1.0
710870.0,departure,Austin,Departed,18,,2026-03-22 11:45:00,2026-03-22 11:46:00,WN127,AUS,1.0,WN127,WN,127,Southwest,On Time,2026-03-22,11,Sunday,3,0,0,1,0,1.0
,departure,Atlanta,Departed,3,,2026-03-22 11:56:00,2026-03-22 11:56:00,DL1020,ATL,0.0,DL1020,DL,1020,Delta,On Time,2026-03-22,11,Sunday,3,0,0,1,0,1.0
,departure,Seattle-Tacoma,Departed,13,,2026-03-22 12:07:00,2026-03-22 11:57:00,AS548,SEA,-10.0,AS548,AS,548,Alaska,On Time,2026-03-22,12,Sunday,3,0,0,1,0,1.0
,departure,Las Vegas,Departed,4,,2026-03-22 12:10:00,2026-03-22 12:43:00,DL4078,LAS,33.0,DL4078,DL,4078,Delta,Delayed,2026-03-22,12,Sunday,3,0,1,0,0,0.0
710876.0,departure,Sacramento,Departed,17,,2026-03-22 12:10:00,2026-03-22 12:10:00,WN4518,SMF,0.0,WN4518,WN,4518,Southwest,On Time,2026-03-22,12,Sunday,3,0,0,1,0,1.0
,departure,Vancouver,Departed,14,,2026-03-22 12:25:00,2026-03-22 12:21:00,AC599,YVR,-4.0,AC599,AC,599,Air Canada,On Time,2026-03-22,12,Sunday,3,0,0,1,0,1.0
,departure,Phoenix,Departed,6,,2026-03-22 12:26:00,2026-03-22 12:34:00,AA456,PHX,8.0,AA456,AA,456,American,On Time,2026-03-22,12,Sunday,3,0,0,1,0,1.0
,departure,Houston,Departed,8,,2026-03-22 12:29:00,2026-03-22 12:35:00,UA2451,IAH,6.0,UA2451,UA,2451,United,On Time,2026-03-22,12,Sunday,3,0,0,1,0,1.0
,departure,Detroit,Departed,2,,2026-03-22 12:34:00,2026-03-22 12:26:00,DL1669,DTW,-8.0,DL1669,DL,1669,Delta,On Time,2026-03-22,12,Sunday,3,0,0,1,0,1.0
710883.0,departure,Denver,Departed,19,,2026-03-22 12:45:00,2026-03-22 12:49:00,WN813,DEN,4.0,WN813,WN,813,Southwest,On Time,2026-03-22,12,Sunday,3,0,0,1,0,1.0
,departure,Dallas-Ft. Worth,Departed,5,,2026-03-22 12:47:00,2026-03-22 14:14:00,AA2264,DFW,87.0,AA2264,AA,2264,American,Delayed,2026-03-22,12,Sunday,3,0,1,0,0,0.0
,departure,Newark,Departed,9,,2026-03-22 12:48:00,2026-03-22 12:46:00,"UA1559, AC4087",EWR,-2.0,UA1559,UA,1559,United,On Time,2026-03-22,12,Sunday,3,0,0,1,0,1.0
710890.0,departure,Oakland,Departed,18,,2026-03-22 12:50:00,2026-03-22 12:51:00,WN4507,OAK,1.0,WN4507,WN,4507,Southwest,On Time,2026-03-22,12,Sunday,3,0,0,1,0,1.0
,departure,New York/JFK,Departed,7,,2026-03-22 13:00:00,2026-03-22 13:06:00,AA3085,JFK,6.0,AA3085,AA,3085,American,On Time,2026-03-22,13,Sunday,3,0,0,1,0,1.0
,departure,Boise,Departed,16,,2026-03-22 13:19:00,2026-03-22 13:02:00,G41587,BOI,-17.0,G41587,G,41587,Other,Early,2026-03-22,13,Sunday,3,0,0,0,1,1.0
710893.0,departure,Las Vegas,Departed,21,,2026-03-22 13:25:00,2026-03-22 13:26:00,WN3810,LAS,1.0,WN3810,WN,3810,Southwest,On Time,2026-03-22,13,Sunday,3,0,0,1,0,1.0
,departure,Denver,Departed,10,,2026-03-22 13:27:00,2026-03-22 13:25:00,"UA1937, AC5278",DEN,-2.0,UA1937,UA,1937,United,On Time,2026-03-22,13,Sunday,3,0,0,1,0,1.0
,departure,Phoenix,Departed,6,,2026-03-22 13:27:00,2026-03-22 13:31:00,AA457,PHX,4.0,AA457,AA,457,American,On Time,2026-03-22,13,Sunday,3,0,0,1,0,1.0
,departure,Minneapolis-St. Paul,Departed,4,,2026-03-22 13:29:00,2026-03-22 13:56:00,DL1140,MSP,27.0,DL1140,DL,1140,Delta,Delayed,2026-03-22,13,Sunday,3,0,1,0,0,0.0
,departure,Salt Lake City,Departed,3,,2026-03-22 13:43:00,2026-03-22 13:36:00,DL1575,SLC,-7.0,DL1575,DL,1575,Delta,On Time,2026-03-22,13,Sunday,3,0,0,1,0,1.0
710897.0,departure,Sacramento,Departed,20,,2026-03-22 14:00:00,2026-03-22 14:13:00,WN1036,SMF,13.0,WN1036,WN,1036,Southwest,On Time,2026-03-22,14,Sunday,3,0,0,1,0,1.0
,departure,San Francisco,Departed,12,,2026-03-22 14:01:00,2026-03-22 13:54:00,AS3268,SFO,-7.0,AS3268,AS,3268,Alaska,On Time,2026-03-22,14,Sunday,3,0,0,1,0,1.0
710899.0,departure,Phoenix,Departed,18,,2026-03-22 14:05:00,2026-03-22 14:22:00,WN1242,PHX,17.0,WN1242,WN,1242,Southwest,Delayed,2026-03-22,14,Sunday,3,0,1,0,0,0.0
,departure,Portland,Departed,11,,2026-03-22 14:12:00,2026-03-22 16:44:00,AS712,PDX,152.0,AS712,AS,712,Alaska,Delayed,2026-03-22,14,Sunday,3,0,1,0,0,0.0
,departure,Calgary,Departed,14,,2026-03-22 14:15:00,2026-03-22 14:04:00,WS1581,YYC,-11.0,WS1581,WS,1581,WestJet,On Time,2026-03-22,14,Sunday,3,0,0,1,0,1.0
,departure,Chicago/O'Hare,Departed,8,,2026-03-22 14:22:00,2026-03-22 14:15:00,"UA1352, AC4596",ORD,-7.0,UA1352,UA,1352,United,On Time,2026-03-22,14,Sunday,3,0,0,1,0,1.0
710901.0,departure,Las Vegas,Departed,21,,2026-03-22 14:30:00,2026-03-22 14:34:00,WN133,LAS,4.0,WN133,WN,133,Southwest,On Time,2026-03-22,14,Sunday,3,0,0,1,0,1.0
,departure,Provo,Departed,2,,2026-03-22 14:34:00,2026-03-22 14:21:00,MX603,PVU,-13.0,MX603,MX,603,Breeze,On Time,2026-03-22,14,Sunday,3,0,0,1,0,1.0
,departure,Dallas-Ft. Worth,Departed,7,,2026-03-22 14:47:00,2026-03-22 14:39:00,AA2861,DFW,-8.0,AA2861,AA,2861,American,On Time,2026-03-22,14,Sunday,3,0,0,1,0,1.0
,departure,Las Vegas,Departed,15,,2026-03-22 14:53:00,2026-03-22 15:09:00,NK1631,LAS,16.0,NK1631,NK,1631,Spirit,Delayed,2026-03-22,14,Sunday,3,0,1,0,0,0.0
,departure,Seattle-Tacoma,Departed,11,,2026-03-22 14:57:00,2026-03-22 14:53:00,AS373,SEA,-4.0,AS373,AS,373,Alaska,On Time,2026-03-22,14,Sunday,3,0,0,1,0,1.0
,departure,Tucson,Departed,12,,2026-03-22 15:11:00,2026-03-22 14:55:00,AS3308,TUS,-16.0,AS3308,AS,3308,Alaska,Early,2026-03-22,15,Sunday,3,0,0,0,1,1.0
710905.0,departure,Oakland,Departed,19,,2026-03-22 15:15:00,2026-03-22 15:28:00,WN1597,OAK,13.0,WN1597,WN,1597,Southwest,On Time,2026-03-22,15,Sunday,3,0,0,1,0,1.0
,departure,Chicago/O'Hare,Departed,6,,2026-03-22 15:24:00,2026-03-22 15:31:00,AA2212,ORD,7.0,AA2212,AA,2212,American,On Time,2026-03-22,15,Sunday,3,0,0,1,0,1.0
,departure,Pasco,Departed,16,,2026-03-22 15:24:00,2026-03-22 15:39:00,G43531,PSC,15.0,G43531,G,43531,Other,On Time,2026-03-22,15,Sunday,3,0,0,1,0,1.0
,departure,Houston,Departed,9,,2026-03-22 15:25:00,2026-03-22 15:15:00,UA1950,IAH,-10.0,UA1950,UA,1950,United,On Time,2026-03-22,15,Sunday,3,0,0,1,0,1.0
,departure,San Francisco,Departed,10,,2026-03-22 15:45:00,2026-03-22 15:40:00,"UA5351, AC4187",SFO,-5.0,UA5351,UA,5351,United,On Time,2026-03-22,15,Sunday,3,0,0,1,0,1.0
,departure,Provo,Departed,17,,2026-03-22 15:59:00,2026-03-22 15:50:00,G43221,PVU,-9.0,G43221,G,43221,Other,On Time,2026-03-22,15,Sunday,3,0,0,1,0,1.0
710909.0,departure,Phoenix,Departed,14,,2026-03-22 16:30:00,2026-03-22 16:30:00,WN510,PHX,0.0,WN510,WN,510,Southwest,On Time,2026-03-22,16,Sunday,3,0,0,1,0,1.0
,departure,Phoenix,Departed,6,,2026-03-22 16:32:00,2026-03-22 17:40:00,AA2094,PHX,68.0,AA2094,AA,2094,American,Delayed,2026-03-22,16,Sunday,3,0,1,0,0,0.0
,departure,Grand Junction,Departed,2,,2026-03-22 16:35:00,2026-03-22 16:31:00,MX624,GJT,-4.0,MX624,MX,624,Breeze,On Time,2026-03-22,16,Sunday,3,0,0,1,0,1.0
,departure,San Francisco,Departed,12,,2026-03-22 16:39:00,2026-03-22 16:32:00,AS3465,SFO,-7.0,AS3465,AS,3465,Alaska,On Time,2026-03-22,16,Sunday,3,0,0,1,0,1.0
,departure,Dallas-Ft. Worth,Departed,5,,2026-03-22 16:45:00,2026-03-22 17:19:00,AA2659,DFW,34.0,AA2659,AA,2659,American,Delayed,2026-03-22,16,Sunday,3,0,1,0,0,0.0
,departure,Salt Lake City,Departed,3,,2026-03-22 17:06:00,2026-03-22 16:59:00,DL1277,SLC,-7.0,DL1277,DL,1277,Delta,On Time,2026-03-22,17,Sunday,3,0,0,1,0,1.0
,departure,Seattle-Tacoma,Departed,13,,2026-03-22 17:20:00,2026-03-22 17:13:00,AS630,SEA,-7.0,AS630,AS,630,Alaska,On Time,2026-03-22,17,Sunday,3,0,0,1,0,1.0
,departure,Las Vegas,Departed,4,,2026-03-22 17:31:00,2026-03-22 17:18:00,DL4074,LAS,-13.0,DL4074,DL,4074,Delta,On Time,2026-03-22,17,Sunday,3,0,0,1,0,1.0
,departure,Santa Rosa,Departed,12,,2026-03-22 17:34:00,2026-03-22 17:26:00,AS3319,STS,-8.0,AS3319,AS,3319,Alaska,On Time,2026-03-22,17,Sunday,3,0,0,1,0,1.0
,departure,Phoenix,Departed,15,,2026-03-22 17:42:00,2026-03-22 17:36:00,F94958,PHX,-6.0,F94958,F,94958,Other,On Time,2026-03-22,17,Sunday,3,0,0,1,0,1.0
,departure,Portland,Departed,11,,2026-03-22 18:10:00,2026-03-22 18:30:00,AS589,PDX,20.0,AS589,AS,589,Alaska,Delayed,2026-03-22,18,Sunday,3,0,1,0,0,0.0
,departure,Medford,Departed,16,,2026-03-22 18:26:00,2026-03-22 18:24:00,G424,MFR,-2.0,G424,G,424,Other,On Time,2026-03-22,18,Sunday,3,0,0,1,0,1.0
,departure,Denver,Departed,10,,2026-03-22 18:34:00,2026-03-22 18:31:00,"UA2656, AC5328",DEN,-3.0,UA2656,UA,2656,United,On Time,2026-03-22,18,Sunday,3,0,0,1,0,1.0
,departure,San Francisco,Departed,8,,2026-03-22 18:35:00,2026-03-22 18:26:00,"UA2496, AC5195",SFO,-9.0,UA2496,UA,2496,United,On Time,2026-03-22,18,Sunday,3,0,0,1,0,1.0
,departure,San Francisco,Departed,12,,2026-03-22 18:35:00,2026-03-22 18:30:00,AS3494,SFO,-5.0,AS3494,AS,3494,Alaska,On Time,2026-03-22,18,Sunday,3,0,0,1,0,1.0
,departure,San Francisco,Departed,15,,2026-03-22 18:47:00,2026-03-22 18:38:00,F93581,SFO,-9.0,F93581,F,93581,Other,On Time,2026-03-22,18,Sunday,3,0,0,1,0,1.0
710923.0,departure,San Jose,Departed,20,,2026-03-22 18:50:00,2026-03-22 18:59:00,WN4449,SJC,9.0,WN4449,WN,4449,Southwest,On Time,2026-03-22,18,Sunday,3,0,0,1,0,1.0
,departure,Seattle-Tacoma,Departed,4,,2026-03-22 19:01:00,2026-03-22 18:49:00,DL1430,SEA,-12.0,DL1430,DL,1430,Delta,On Time,2026-03-22,19,Sunday,3,0,0,1,0,1.0
710926.0,departure,Oakland,Departed,17,,2026-03-22 19:10:00,2026-03-22 19:59:00,WN4510,OAK,49.0,WN4510,WN,4510,Southwest,Delayed,2026-03-22,19,Sunday,3,0,1,0,0,0.0
,departure,Salt Lake City,Departed,3,,2026-03-22 19:15:00,2026-03-22 19:08:00,DL1574,SLC,-7.0,DL1574,DL,1574,Delta,On Time,2026-03-22,19,Sunday,3,0,0,1,0,1.0
,departure,Dallas-Ft. Worth,Departed,7,,2026-03-22 19:18:00,2026-03-22 19:22:00,AA3223,DFW,4.0,AA3223,AA,3223,American,On Time,2026-03-22,19,Sunday,3,0,0,1,0,1.0
,departure,Provo,Departed,16,,2026-03-22 19:26:00,2026-03-22 19:17:00,G43233,PVU,-9.0,G43233,G,43233,Other,On Time,2026-03-22,19,Sunday,3,0,0,1,0,1.0
,departure,San Francisco,Departed,1A,,2026-03-22 19:37:00,2026-03-22 19:29:00,"UA5339, AC4247",SFO,-8.0,UA5339,UA,5339,United,On Time,2026-03-22,19,Sunday,3,0,0,1,0,1.0
,departure,Provo,Departed,2,,2026-03-22 19:43:00,2026-03-22 19:23:00,MX605,PVU,-20.0,MX605,MX,605,Breeze,Early,2026-03-22,19,Sunday,3,0,0,0,1,1.0
710937.0,departure,Denver,Departed,18,,2026-03-22 19:45:00,2026-03-22 20:05:00,WN4504,DEN,20.0,WN4504,WN,4504,Southwest,Delayed,2026-03-22,19,Sunday,3,0,1,0,0,0.0
,departure,Phoenix,Departed,5,,2026-03-22 19:48:00,2026-03-22 19:49:00,AA2088,PHX,1.0,AA2088,AA,2088,American,On Time,2026-03-22,19,Sunday,3,0,0,1,0,1.0
,departure,Las Vegas,Departed,15,,2026-03-22 19:53:00,2026-03-22 19:45:00,F91700,LAS,-8.0,F91700,F,91700,Other,On Time,2026-03-22,19,Sunday,3,0,0,1,0,1.0
,departure,Everett,Departed,13,,2026-03-22 19:59:00,2026-03-22 19:50:00,AS2116,PAE,-9.0,AS2116,AS,2116,Alaska,On Time,2026-03-22,19,Sunday,3,0,0,1,0,1.0
710939.0,departure,Sacramento,Departed,20,,2026-03-22 20:05:00,2026-03-22 20:10:00,WN1715,SMF,5.0,WN1715,WN,1715,Southwest,On Time,2026-03-22,20,Sunday,3,0,0,1,0,1.0
,departure,San Francisco,Departed,12,,2026-03-22 20:08:00,2026-03-22 20:00:00,AS3492,SFO,-8.0,AS3492,AS,3492,Alaska,On Time,2026-03-22,20,Sunday,3,0,0,1,0,1.0
,departure,Seattle-Tacoma,Departed,11,,2026-03-22 20:34:00,2026-03-22 20:35:00,AS1310,SEA,1.0,AS1310,AS,1310,Alaska,On Time,2026-03-22,20,Sunday,3,0,0,1,0,1.0
710944.0,departure,Phoenix,Departed,21,,2026-03-22 20:45:00,2026-03-22 21:07:00,WN4512,PHX,22.0,WN4512,WN,4512,Southwest,Delayed,2026-03-22,20,Sunday,3,0,1,0,0,0.0
710945.0,departure,Oakland,Departed,20,,2026-03-22 21:00:00,2026-03-22 21:38:00,WN1409,OAK,38.0,WN1409,WN,1409,Southwest,Delayed,2026-03-22,21,Sunday,3,0,1,0,0,0.0
710946.0,departure,San Jose,Departed,17,,2026-03-22 21:00:00,2026-03-22 21:33:00,WN2805,SJC,33.0,WN2805,WN,2805,Southwest,Delayed,2026-03-22,21,Sunday,3,0,1,0,0,0.0
710955.0,departure,Sacramento,Departed,18,,2026-03-22 21:05:00,2026-03-22 21:27:00,WN4524,SMF,22.0,WN4524,WN,4524,Southwest,Delayed,2026-03-22,21,Sunday,3,0,1,0,0,0.0
710956.0,departure,Las Vegas,Departed,19,,2026-03-22 21:10:00,2026-03-22 21:06:00,WN700,LAS,-4.0,WN700,WN,700,Southwest,On Time,2026-03-22,21,Sunday,3,0,0,1,0,1.0
,departure,Newark,Departed,9,,2026-03-22 21:14:00,2026-03-22 21:42:00,"UA2186, AC3098",EWR,28.0,UA2186,UA,2186,United,Delayed,2026-03-22,21,Sunday,3,0,1,0,0,0.0
,departure,Atlanta,Departed,3,,2026-03-22 21:20:00,2026-03-22 21:12:00,DL826,ATL,-8.0,DL826,DL,826,Delta,On Time,2026-03-22,21,Sunday,3,0,0,1,0,1.0
,departure,Phoenix-Mesa,Departed,16,,2026-03-22 21:44:00,2026-03-22 22:24:00,G43533,AZA,40.0,G43533,G,43533,Other,Delayed,2026-03-22,21,Sunday,3,0,1,0,0,0.0
